OCC_YEAR,OCC_MONTH,DIVISION,PREMISES_TYPE,NEIGHBOURHOOD_158,Count
2023.0,December,D43,Outside,Bendale-Glen Andrew (156),5
2023.0,December,D43,Outside,Cliffcrest (123),1
2023.0,December,D43,Outside,Eglinton East (138),2
2023.0,December,D43,Outside,Golfdale-Cedarbrae-Woburn (141),2
2023.0,December,D43,Outside,Highland Creek (134),4
2023.0,December,D43,Outside,Morningside (135),4
2023.0,December,D43,Outside,Scarborough Village (139),4
2023.0,December,D43,Outside,West Hill (136),4
2023.0,December,D43,Outside,Woburn North (142),5
2023.0,December,D51,Apartment,Church-Wellesley (167),1
2023.0,December,D51,House,Downtown Yonge East (168),1
2023.0,December,D51,Outside,Cabbagetown-South St.James Town (71),3
2023.0,December,D51,Outside,Church-Wellesley (167),6
2023.0,December,D51,Outside,Downtown Yonge East (168),1
2023.0,December,D51,Outside,Moss Park (73),2
2023.0,December,D51,Outside,North St.James Town (74),1
2023.0,December,D51,Outside,Regent Park (72),1
2023.0,December,D51,Outside,St Lawrence-East Bayfront-The Islands ,1
2023.0,December,D52,Commercial,Wellington Place (164),1
2023.0,December,D52,House,Harbourfront-CityPlace (165),1
2023.0,December,D52,Outside,Harbourfront-CityPlace (165),2
2023.0,December,D52,Outside,Kensington-Chinatown (78),1
2023.0,December,D52,Outside,Wellington Place (164),2
2023.0,December,D52,Outside,Yonge-Bay Corridor (170),2
2023.0,December,D53,Commercial,Rosedale-Moore Park (98),1
2023.0,December,D53,House,Bridle Path-Sunnybrook-York Mills (41),3
2023.0,December,D53,House,Forest Hill South (101),2
2023.0,December,D53,House,Lawrence Park South (103),5
2023.0,December,D53,House,Leaside-Bennington (56),4
2023.0,December,D53,House,Rosedale-Moore Park (98),11
2023.0,December,D53,House,Yonge-Eglinton (100),1
2023.0,December,D53,House,Yonge-St.Clair (97),2
2023.0,December,D53,Other,Casa Loma (96),1
2023.0,December,D53,Other,Lawrence Park South (103),1
2023.0,December,D53,Outside,Annex (95),11
2023.0,December,D53,Outside,Lawrence Park South (103),2
2023.0,December,D53,Outside,Mount Pleasant East (99),2
2023.0,December,D53,Outside,North Toronto (173),1
2023.0,December,D53,Outside,Rosedale-Moore Park (98),1
2023.0,December,D53,Outside,Thorncliffe Park (55),1
2023.0,December,D53,Outside,Yonge-St.Clair (97),3
2023.0,December,D55,Apartment,Danforth East York (59),1
2023.0,December,D55,Apartment,South Riverdale (70),1
2023.0,December,D55,Apartment,Taylor-Massey (61),1
2023.0,December,D55,Apartment,Victoria Village (43),1
2023.0,December,D55,Commercial,Danforth East York (59),1
2023.0,December,D55,Commercial,East End-Danforth (62),1
2023.0,December,D55,Commercial,O'Connor-Parkview (54),1
2023.0,December,D55,Commercial,Victoria Village (43),1
2023.0,December,D55,House,Danforth East York (59),1
2023.0,December,D55,House,East End-Danforth (62),1
2023.0,December,D55,House,Greenwood-Coxwell (65),2
2023.0,December,D55,House,O'Connor-Parkview (54),4
2023.0,December,D55,House,Old East York (58),1
2023.0,December,D55,House,The Beaches (63),3
2023.0,December,D55,House,Woodbine Corridor (64),1
2023.0,December,D55,Other,O'Connor-Parkview (54),1
2023.0,December,D55,Outside,Danforth (66),1
2023.0,December,D55,Outside,East End-Danforth (62),7
2023.0,December,D55,Outside,Flemingdon Park (44),2
2023.0,December,D55,Outside,North Riverdale (68),1
2023.0,December,D55,Outside,O'Connor-Parkview (54),1
2023.0,December,D55,Outside,Old East York (58),1
2023.0,December,D55,Outside,Playter Estates-Danforth (67),3
2023.0,December,D55,Outside,South Riverdale (70),4
2023.0,December,D55,Outside,Taylor-Massey (61),3
2023.0,December,D55,Outside,The Beaches (63),3
2023.0,December,D55,Outside,Victoria Village (43),1
2023.0,December,D55,Outside,Woodbine Corridor (64),1
2023.0,December,D55,Outside,Woodbine-Lumsden (60),1
2023.0,February,D11,Apartment,High Park-Swansea (87),1
2023.0,February,D11,Commercial,Junction Area (90),1
2023.0,February,D11,House,High Park-Swansea (87),1
2023.0,February,D11,House,Lambton Baby Point (114),3
2023.0,February,D11,House,Runnymede-Bloor West Village (89),1
2023.0,February,D11,Other,High Park-Swansea (87),1
2023.0,February,D11,Outside,High Park North (88),4
2023.0,February,D11,Outside,High Park-Swansea (87),2
2023.0,February,D11,Outside,Junction Area (90),2
2023.0,February,D11,Outside,Lambton Baby Point (114),1
2023.0,February,D11,Outside,Roncesvalles (86),1
2023.0,February,D11,Outside,Runnymede-Bloor West Village (89),3
2023.0,February,D11,Outside,Weston-Pelham Park (91),1
2023.0,February,D12,Apartment,Weston (113),2
2023.0,February,D12,Commercial,Keelesdale-Eglinton West (110),1
2023.0,February,D12,Commercial,Weston (113),2
2023.0,February,D12,House,Beechborough-Greenbrook (112),1
2023.0,February,D12,House,Brookhaven-Amesbury (30),4
2023.0,February,D12,House,Keelesdale-Eglinton West (110),5
2023.0,February,D12,House,Maple Leaf (29),2
2023.0,February,D12,House,Mount Dennis (115),2
2023.0,February,D12,House,Pelmo Park-Humberlea (23),1
2023.0,February,D12,House,Rockcliffe-Smythe (111),4
2023.0,February,D12,House,Rustic (28),3
2023.0,February,D12,House,Weston (113),2
2023.0,February,D12,House,Weston-Pelham Park (91),1
2023.0,February,D12,Outside,Beechborough-Greenbrook (112),1
2023.0,February,D12,Outside,Brookhaven-Amesbury (30),3
2023.0,February,D12,Outside,Keelesdale-Eglinton West (110),1
2023.0,February,D12,Outside,Maple Leaf (29),1
2023.0,February,D12,Outside,Mount Dennis (115),4
2023.0,February,D12,Outside,Pelmo Park-Humberlea (23),1
2023.0,February,D12,Outside,Rustic (28),1
2023.0,February,D12,Outside,Weston (113),1
2023.0,February,D13,Apartment,Yorkdale-Glen Park (31),1
2023.0,February,D13,House,Briar Hill-Belgravia (108),1
2023.0,February,D13,House,Caledonia-Fairbank (109),1
2023.0,February,D13,House,Casa Loma (96),1
2023.0,February,D13,House,Corso Italia-Davenport (92),2
2023.0,February,D13,House,Forest Hill North (102),1
2023.0,February,D13,House,Forest Hill South (101),2
2023.0,February,D13,House,Humewood-Cedarvale (106),2
2023.0,February,D13,House,Oakwood Village (107),2
2023.0,February,D13,House,Yorkdale-Glen Park (31),1
2023.0,February,D13,Other,Humewood-Cedarvale (106),2
2023.0,February,D13,Outside,Corso Italia-Davenport (92),3
2023.0,February,D13,Outside,Forest Hill South (101),1
2023.0,February,D13,Outside,Humewood-Cedarvale (106),2
2023.0,February,D13,Outside,Oakwood Village (107),2
2023.0,February,D13,Outside,Yorkdale-Glen Park (31),2
2023.0,February,D14,Outside,Annex (95),3
2023.0,February,D14,Outside,Fort York-Liberty Village (163),1
2023.0,February,D14,Outside,Kensington-Chinatown (78),2
2023.0,February,D14,Outside,Little Portugal (84),1
2023.0,February,D14,Outside,Palmerston-Little Italy (80),1
2023.0,February,D14,Outside,Trinity-Bellwoods (81),1
2023.0,February,D14,Outside,Wellington Place (164),2
2023.0,February,D22,Apartment,Islington (158),1
2023.0,February,D22,Commercial,Etobicoke City Centre (159),5
2023.0,February,D22,Commercial,Mimico-Queensway (160),1
2023.0,February,D22,House,Alderwood (20),3
2023.0,February,D22,House,Edenbridge-Humber Valley (9),3
2023.0,February,D22,House,Eringate-Centennial-West Deane (11),5
2023.0,February,D22,House,Etobicoke City Centre (159),3
2023.0,February,D22,House,Islington (158),6
2023.0,February,D22,House,Kingsway South (15),5
2023.0,February,D22,House,Long Branch (19),2
2023.0,February,D22,House,Markland Wood (12),3
2023.0,February,D22,House,Mimico-Queensway (160),1
2023.0,February,D22,House,Princess-Rosethorn (10),4
2023.0,February,D22,House,Stonegate-Queensway (16),11
2023.0,February,D22,Other,Alderwood (20),1
2023.0,February,D22,Other,Edenbridge-Humber Valley (9),1
2023.0,February,D22,Other,Etobicoke City Centre (159),1
2023.0,February,D22,Other,Kingsway South (15),1
2023.0,February,D22,Other,Stonegate-Queensway (16),2
2023.0,February,D22,Outside,Eringate-Centennial-West Deane (11),1
2023.0,February,D22,Outside,Etobicoke City Centre (159),14
2023.0,February,D22,Outside,Etobicoke West Mall (13),1
2023.0,February,D22,Outside,Humber Bay Shores (161),2
2023.0,February,D22,Outside,Islington (158),1
2023.0,February,D22,Outside,Long Branch (19),1
2023.0,February,D22,Outside,Markland Wood (12),1
2023.0,February,D22,Outside,Mimico-Queensway (160),1
2023.0,February,D22,Outside,Princess-Rosethorn (10),1
2023.0,February,D22,Outside,Stonegate-Queensway (16),3
2023.0,February,D22,Transit,Etobicoke City Centre (159),1
2023.0,February,D23,Apartment,Elms-Old Rexdale (5),1
2023.0,February,D23,Commercial,Rexdale-Kipling (4),1
2023.0,February,D23,Commercial,West Humber-Clairville (1),9
2023.0,February,D23,House,Elms-Old Rexdale (5),1
2023.0,February,D23,House,Kingsview Village-The Westway (6),2
2023.0,February,D23,House,Mount Olive-Silverstone-Jamestown (2),5
2023.0,February,D23,House,Rexdale-Kipling (4),2
2023.0,February,D23,House,Thistletown-Beaumond Heights (3),1
2023.0,February,D23,House,West Humber-Clairville (1),9
2023.0,February,D23,House,Willowridge-Martingrove-Richview (7),5
2023.0,February,D23,Other,Humber Heights-Westmount (8),1
2023.0,February,D23,Other,West Humber-Clairville (1),3
2023.0,February,D23,Outside,Edenbridge-Humber Valley (9),1
2023.0,February,D23,Outside,Elms-Old Rexdale (5),1
2023.0,February,D23,Outside,Kingsview Village-The Westway (6),3
2023.0,February,D23,Outside,Mount Olive-Silverstone-Jamestown (2),4
2023.0,February,D23,Outside,Rexdale-Kipling (4),3
2023.0,February,D23,Outside,Thistletown-Beaumond Heights (3),1
2023.0,February,D23,Outside,West Humber-Clairville (1),52
2023.0,February,D23,Outside,Willowridge-Martingrove-Richview (7),1
2023.0,February,D31,Apartment,Black Creek (24),2
2023.0,February,D31,Apartment,Oakdale-Beverley Heights (154),1
2023.0,February,D31,Apartment,York University Heights (27),2
2023.0,February,D31,Commercial,Glenfield-Jane Heights (25),1
2023.0,February,D31,Commercial,Humber Summit (21),2
2023.0,February,D31,Commercial,Humbermede (22),1
2023.0,February,D31,Commercial,Oakdale-Beverley Heights (154),2
2023.0,February,D31,House,Black Creek (24),1
2023.0,February,D31,House,Downsview (155),2
2023.0,February,D31,House,Glenfield-Jane Heights (25),1
2023.0,February,D31,House,Humber Summit (21),2
2023.0,February,D31,House,Oakdale-Beverley Heights (154),4
2023.0,February,D31,House,Pelmo Park-Humberlea (23),4
2023.0,February,D31,House,York University Heights (27),3
2023.0,February,D31,Other,Downsview (155),1
2023.0,February,D31,Other,Oakdale-Beverley Heights (154),2
2023.0,February,D31,Outside,Black Creek (24),4
2023.0,February,D31,Outside,Downsview (155),7
2023.0,February,D31,Outside,Glenfield-Jane Heights (25),3
2023.0,February,D31,Outside,Humber Summit (21),4
2023.0,February,D31,Outside,Humbermede (22),4
2023.0,February,D31,Outside,Oakdale-Beverley Heights (154),4
2023.0,February,D31,Outside,York University Heights (27),7
2023.0,February,D31,Transit,Humbermede (22),1
2023.0,February,D32,Apartment,Newtonbrook West (36),1
2023.0,February,D32,Commercial,York University Heights (27),2
2023.0,February,D32,House,Bathurst Manor (34),3
2023.0,February,D32,House,Bedford Park-Nortown (39),9
2023.0,February,D32,House,Bridle Path-Sunnybrook-York Mills (41),1
2023.0,February,D32,House,Clanton Park (33),5
2023.0,February,D32,House,East Willowdale (152),3
2023.0,February,D32,House,Lansing-Westgate (38),6
2023.0,February,D32,House,Lawrence Park North (105),8
2023.0,February,D32,House,Newtonbrook East (50),1
2023.0,February,D32,House,Newtonbrook West (36),6
2023.0,February,D32,House,St.Andrew-Windfields (40),4
2023.0,February,D32,House,Willowdale West (37),4
2023.0,February,D32,Other,Bedford Park-Nortown (39),1
2023.0,February,D32,Other,Newtonbrook East (50),1
2023.0,February,D32,Other,Willowdale West (37),1
2023.0,February,D32,Outside,Avondale (153),1
2023.0,February,D32,Outside,Bathurst Manor (34),2
2023.0,February,D32,Outside,Bedford Park-Nortown (39),3
2023.0,February,D32,Outside,Clanton Park (33),7
2023.0,February,D32,Outside,Downsview (155),2
2023.0,February,D32,Outside,East Willowdale (152),1
2023.0,February,D32,Outside,Englemount-Lawrence (32),1
2023.0,February,D32,Outside,Lansing-Westgate (38),2
2023.0,February,D32,Outside,Lawrence Park North (105),2
2023.0,February,D32,Outside,Newtonbrook East (50),1
2023.0,February,D32,Outside,Newtonbrook West (36),16
2023.0,February,D32,Outside,Westminster-Branson (35),2
2023.0,February,D32,Outside,Willowdale West (37),1
2023.0,February,D32,Outside,Yonge-Doris (151),4
2023.0,February,D32,Outside,York University Heights (27),3
2023.0,February,D32,Outside,Yorkdale-Glen Park (31),9
2023.0,February,D33,Apartment,St.Andrew-Windfields (40),1
2023.0,February,D33,Commercial,Banbury-Don Mills (42),1
2023.0,February,D33,Commercial,Wexford/Maryvale (119),1
2023.0,February,D33,House,Banbury-Don Mills (42),7
2023.0,February,D33,House,Bayview Village (52),2
2023.0,February,D33,House,Bayview Woods-Steeles (49),2
2023.0,February,D33,House,Bridle Path-Sunnybrook-York Mills (41),2
2023.0,February,D33,House,Don Valley Village (47),5
2023.0,February,D33,House,Fenside-Parkwoods (150),1
2023.0,February,D33,House,Hillcrest Village (48),4
2023.0,February,D33,House,Parkwoods-O'Connor Hills (149),3
2023.0,February,D33,House,Pleasant View (46),2
2023.0,February,D33,House,St.Andrew-Windfields (40),2
2023.0,February,D33,House,Victoria Village (43),3
2023.0,February,D33,Other,Fenside-Parkwoods (150),1
2023.0,February,D33,Other,Victoria Village (43),1
2023.0,February,D33,Outside,Banbury-Don Mills (42),4
2023.0,February,D33,Outside,Bayview Village (52),6
2023.0,February,D33,Outside,Bayview Woods-Steeles (49),2
2023.0,February,D33,Outside,Don Valley Village (47),7
2023.0,February,D33,Outside,Henry Farm (53),4
2023.0,February,D33,Outside,Parkwoods-O'Connor Hills (149),1
2023.0,February,D33,Outside,St.Andrew-Windfields (40),1
2023.0,February,D41,Apartment,Dorset Park (126),1
2023.0,February,D41,Apartment,Oakridge (121),1
2023.0,February,D41,Commercial,Bendale-Glen Andrew (156),1
2023.0,February,D41,Commercial,Clairlea-Birchmount (120),2
2023.0,February,D41,Commercial,Dorset Park (126),3
2023.0,February,D41,Commercial,Wexford/Maryvale (119),1
2023.0,February,D41,House,Birchcliffe-Cliffside (122),2
2023.0,February,D41,House,Clairlea-Birchmount (120),2
2023.0,February,D41,House,Cliffcrest (123),1
2023.0,February,D41,House,Dorset Park (126),6
2023.0,February,D41,House,Oakridge (121),1
2023.0,February,D41,House,Wexford/Maryvale (119),7
2023.0,February,D41,Other,Dorset Park (126),1
2023.0,February,D41,Outside,Bendale-Glen Andrew (156),1
2023.0,February,D41,Outside,Birchcliffe-Cliffside (122),1
2023.0,February,D41,Outside,Clairlea-Birchmount (120),5
2023.0,February,D41,Outside,Dorset Park (126),4
2023.0,February,D41,Outside,Kennedy Park (124),1
2023.0,February,D41,Outside,Wexford/Maryvale (119),10
2023.0,February,D42,Apartment,Tam O'Shanter-Sullivan (118),1
2023.0,February,D42,Commercial,Agincourt South-Malvern West (128),2
2023.0,February,D42,Commercial,Milliken (130),1
2023.0,February,D42,House,Agincourt North (129),4
2023.0,February,D42,House,Agincourt South-Malvern West (128),7
2023.0,February,D42,House,East L'Amoreaux (148),3
2023.0,February,D42,House,L'Amoreaux West (147),2
2023.0,February,D42,House,Malvern East (146),2
2023.0,February,D42,House,Milliken (130),6
2023.0,February,D42,House,Morningside Heights (144),3
2023.0,February,D42,House,Steeles (116),9
2023.0,February,D42,House,Tam O'Shanter-Sullivan (118),3
2023.0,February,D42,House,West Rouge (143),4
2023.0,February,D42,Outside,Agincourt North (129),4
2023.0,February,D42,Outside,Agincourt South-Malvern West (128),2
2023.0,February,D42,Outside,East L'Amoreaux (148),2
2023.0,February,D42,Outside,L'Amoreaux West (147),6
2023.0,February,D42,Outside,Malvern East (146),1
2023.0,February,D42,Outside,Milliken (130),14
2023.0,February,D42,Outside,Morningside Heights (144),3
2023.0,February,D42,Outside,Steeles (116),3
2023.0,February,D42,Outside,Tam O'Shanter-Sullivan (118),4
2023.0,February,D42,Outside,West Rouge (143),1
2023.0,February,D43,Apartment,Eglinton East (138),1
2023.0,February,D43,Apartment,West Hill (136),1
2023.0,February,D43,Commercial,Bendale-Glen Andrew (156),1
2023.0,February,D43,Commercial,West Rouge (143),2
2023.0,February,D43,Commercial,Woburn North (142),1
2023.0,February,D43,House,Bendale-Glen Andrew (156),1
2023.0,February,D43,House,Centennial Scarborough (133),3
2023.0,February,D43,House,Cliffcrest (123),2
2023.0,February,D43,House,Golfdale-Cedarbrae-Woburn (141),1
2023.0,February,D43,House,Highland Creek (134),7
2023.0,February,D43,House,Morningside (135),3
2023.0,February,D43,House,West Rouge (143),2
2023.0,February,D43,House,Woburn North (142),2
2023.0,February,D43,Outside,Bendale-Glen Andrew (156),4
2023.0,February,D43,Outside,Cliffcrest (123),1
2023.0,February,D43,Outside,Golfdale-Cedarbrae-Woburn (141),2
2023.0,February,D43,Outside,Guildwood (140),1
2023.0,February,D43,Outside,Morningside (135),2
2023.0,February,D43,Outside,Scarborough Village (139),1
2023.0,February,D43,Outside,West Hill (136),3
2023.0,February,D43,Outside,West Rouge (143),1
2023.0,February,D43,Outside,Woburn North (142),3
2023.0,February,D51,Outside,Cabbagetown-South St.James Town (71),4
2023.0,February,D51,Outside,Downtown Yonge East (168),2
2023.0,February,D51,Outside,Moss Park (73),1
2023.0,February,D51,Outside,Regent Park (72),1
2023.0,February,D51,Outside,St Lawrence-East Bayfront-The Islands ,4
2023.0,February,D52,Apartment,St Lawrence-East Bayfront-The Islands ,2
2023.0,February,D52,Apartment,Wellington Place (164),2
2023.0,February,D52,Commercial,Yonge-Bay Corridor (170),1
2023.0,February,D52,Outside,Bay-Cloverhill (169),2
2023.0,February,D52,Outside,Kensington-Chinatown (78),1
2023.0,February,D52,Outside,Wellington Place (164),2
2023.0,February,D52,Outside,Yonge-Bay Corridor (170),3
2023.0,February,D53,House,Annex (95),1
2023.0,February,D53,House,Bedford Park-Nortown (39),2
2023.0,February,D53,House,Bridle Path-Sunnybrook-York Mills (41),2
2023.0,February,D53,House,Casa Loma (96),2
2023.0,February,D53,House,Forest Hill North (102),2
2023.0,February,D53,House,Lawrence Park South (103),7
2023.0,February,D53,House,Leaside-Bennington (56),10
2023.0,February,D53,House,Mount Pleasant East (99),4
2023.0,February,D53,House,Rosedale-Moore Park (98),5
2023.0,February,D53,House,Yonge-Eglinton (100),2
